> GMT_XY
127.099 38.0079
127.024 37.9843
126.898 37.982
126.796 38.0024
126.746 38.0014
126.713 37.9897
126.637 37.9994
126.519 37.9973
126.469 37.9853
126.326 37.9938
126.3 38.0155
126.232 38.0254
126.156 38.0574
126.063 38.1002
125.986 38.1655
125.918 38.2088
125.859 38.2299
125.766 38.2282
125.681 38.2601
125.613 38.3144
125.52 38.3461
125.41 38.3775
125.308 38.4201
125.215 38.4629
125.097 38.5052
124.987 38.5144
124.853 38.5008
124.735 38.5209
124.658 38.5529
124.616 38.5967
124.489 38.6388
124.413 38.6486
124.228 38.6564
124.101 38.6764
123.991 38.6966
123.923 38.7844
123.702 38.8694
123.491 38.9435
123.321 39.0183
123.135 39.0817
123.008 39.1462
122.99 39.1903
122.956 39.212
122.889 39.1996
122.736 39.3081
122.625 39.384
122.532 39.4491
122.472 39.4925
122.462 39.6035
122.461 39.6591
122.502 39.6821
122.569 39.7166
122.585 39.7392
122.593 39.7727
122.516 39.8269
122.448 39.8813
122.363 39.9465
122.353 40.0131
122.352 40.0909
122.375 40.2025
122.388 40.4252
122.404 40.9481
122.336 41.0136
122.319 41.0022
122.31 40.5683
122.142 40.5654
121.92 40.7616
121.852 40.7827
121.846 40.6713
121.897 40.65
122.007 40.563
122.11 40.4647
122.145 40.3764
122.13 40.2983
122.072 40.2416
122.014 40.1739
121.99 40.1179
121.875 39.9379
121.824 39.9815
121.656 39.9563
121.658 39.8785
121.599 39.8552
121.499 39.8534
121.48 39.9532
121.552 40.1324
121.527 40.132
121.46 40.1086
121.38 39.9181
121.422 39.9077
121.407 39.8185
121.306 39.7945
121.18 39.7923
121.079 39.7905
120.962 39.7773
120.792 39.8411
120.674 39.8835
120.605 39.9601
120.503 40.0251
120.427 40.0794
120.299 40.1772
120.248 40.1875
120.205 40.2423
120.263 40.2878
120.159 40.4751
120.149 40.5638
120.183 40.5644
120.182 40.5978
120.207 40.5982
120.242 40.5654
120.267 40.577
120.283 40.5773
120.327 40.5113
120.36 40.523
120.334 40.5893
120.257 40.6324
120.274 40.6661
120.265 40.6882
120.313 40.8113
120.244 40.9102
120.209 40.9652
120.15 41.0087
120.091 41.0188
120.032 41.0066
119.941 40.9606
119.882 40.9151
119.823 40.9252
119.765 40.913
119.707 40.8787
119.741 40.8348
119.733 40.8013
119.683 40.7893
119.49 40.7859
119.405 40.7956
119.347 40.7612
119.314 40.7051
119.307 40.6605
119.165 40.5913
119.081 40.5676
118.981 40.5548
118.854 40.5971
118.794 40.6294
118.818 40.7077
118.793 40.7295
118.753 40.6176
118.651 40.6825
118.591 40.7038
118.507 40.7134
118.406 40.7228
118.237 40.7756
118.136 40.8072
118.076 40.8395
118.009 40.8384
117.966 40.871
117.899 40.8699
117.865 40.9026
117.722 40.9113
117.637 40.9321
117.578 40.9645
117.519 40.9635
117.385 40.9612
117.232 41.0253
117.232 41.0587
117.207 41.0583
117.157 41.0018
117.106 41.0232
117.064 41.0558
117.071 41.0893
117.004 41.0993
116.953 41.1207
116.902 41.1643
116.869 41.1526
116.759 41.1953
116.699 41.2165
116.614 41.2818
116.572 41.3144
116.53 41.3137
116.428 41.3565
116.36 41.4221
116.3 41.4544
116.232 41.5089
116.165 41.5189
116.113 41.5847
116.097 41.5733
116.054 41.6282
115.96 41.6822
115.91 41.6814
115.901 41.7146
115.799 41.7796
115.748 41.7899
115.68 41.8555
115.603 41.9431
115.534 42.0087
115.501 42.0193
115.508 42.075
115.524 42.1197
115.523 42.1642
115.413 42.2402
115.328 42.3166
115.225 42.415
115.156 42.5028
115.054 42.5678
114.892 42.7319
114.764 42.8633
114.635 43.0168
114.566 43.1046
114.473 43.1587
114.397 43.1797
114.363 43.2124
114.102 43.2082
114.069 43.1742
114.011 43.1733
113.986 43.1506
113.944 43.1611
113.901 43.1715
113.859 43.193
113.817 43.1812
113.75 43.1801
113.716 43.2018
113.707 43.2461
113.682 43.2457
113.674 43.2011
113.564 43.2215
113.514 43.1873
113.431 43.1526
113.389 43.1519
113.389 43.1631
113.338 43.1622
113.339 43.1511
113.263 43.1388
113.246 43.1607
113.179 43.1707
113.143 43.2702
113.092 43.325
113.04 43.4131
112.837 43.4876
112.719 43.5413
112.642 43.5845
112.591 43.6171
112.44 43.6368
112.33 43.6573
112.28 43.6565
112.264 43.6229
112.281 43.612
112.248 43.5559
112.198 43.5106
112.123 43.4982
112.055 43.5083
112.055 43.5416
112.021 43.5411
112.004 43.5408
111.979 43.5738
111.969 43.6403
111.967 43.7737
111.941 43.8067
111.89 43.8392
111.806 43.8823
111.746 43.9147
111.721 43.9477
111.67 43.958
111.636 43.9574
111.586 43.9344
111.502 43.9441
111.325 44.008
111.215 44.0507
111.147 44.0719
111.071 44.0706
110.92 44.0571
110.913 44.0125
110.879 44.012
110.845 44.067
110.827 44.1001
110.768 44.0991
110.684 44.1089
110.6 44.1187
110.515 44.1618
110.44 44.1717
110.322 44.1698
110.271 44.2024
110.22 44.2127
110.187 44.2233
110.136 44.2225
110.086 44.1883
110.044 44.1877
109.993 44.2313
109.968 44.2532
109.909 44.2411
109.842 44.2178
109.733 44.2383
109.699 44.2711
109.606 44.2919
109.529 44.3463
109.445 44.3672
109.327 44.3653
109.31 44.4095
109.259 44.431
109.167 44.4295
109.066 44.439
109.04 44.4831
109.006 44.5048
108.972 44.5043
108.938 44.526
108.888 44.5252
108.812 44.5685
108.761 44.601
108.66 44.6106
108.626 44.61
108.584 44.5871
108.525 44.5973
108.492 44.6079
108.482 44.6745
108.406 44.7067
108.39 44.673
108.28 44.7269
108.119 44.78
108.077 44.8127
108.001 44.8338
107.934 44.8216
107.883 44.843
107.849 44.8648
107.798 44.8973
107.722 44.9295
107.663 44.9174
107.588 44.9274
107.546 44.9156
107.52 44.9263
107.494 44.9927
107.384 45.0577
107.291 45.1229
107.222 45.1775
107.138 45.2206
107.079 45.2197
107.037 45.2191
106.994 45.2518
106.952 45.2845
106.876 45.2944
106.774 45.3707
106.604 45.4904
106.537 45.5227
106.444 45.5324
106.394 45.4983
106.353 45.4643
106.312 45.408
106.243 45.4848
106.217 45.5511
106.275 45.5965
106.239 45.7294
106.163 45.8061
106.053 45.8155
106.011 45.8482
105.925 45.9359
105.831 46.0456
105.797 46.0896
105.77 46.1781
105.736 46.2554
105.76 46.3003
105.811 46.301
105.802 46.3343
105.709 46.3662
105.658 46.4099
105.624 46.3983
105.625 46.3538
105.592 46.3422
105.55 46.3082
105.526 46.2522
105.51 46.1964
105.484 46.2071
105.475 46.2737
105.449 46.3511
105.399 46.3281
105.297 46.3488
105.188 46.336
105.121 46.335
105.045 46.3672
105.028 46.3892
104.96 46.4215
104.927 46.4321
104.901 46.4317
104.868 46.4312
104.843 46.3975
104.793 46.3967
104.759 46.4185
104.75 46.4628
104.732 46.4959
104.707 46.5177
104.664 46.5616
104.647 46.5947
104.621 46.6165
104.521 46.615
104.479 46.6033
104.48 46.5477
104.446 46.5361
104.404 46.5243
104.337 46.5344
104.295 46.5449
104.278 46.5557
104.269 46.5778
104.277 46.6002
104.285 46.6337
104.26 46.6555
104.226 46.6439
104.176 46.5987
104.102 46.5197
104.01 46.4739
103.968 46.4733
103.943 46.484
103.884 46.472
103.826 46.46
103.776 46.4259
103.717 46.425
103.683 46.4801
103.64 46.4906
103.624 46.4792
103.557 46.4671
103.523 46.4777
103.472 46.5214
103.413 46.565
103.362 46.5642
103.32 46.5747
103.235 46.629
103.193 46.6729
103.1 46.716
103.058 46.7154
103.024 46.7037
102.982 46.7031
102.948 46.7248
102.923 46.7356
102.839 46.701
102.831 46.7231
102.813 46.7562
102.796 46.7893
102.754 46.8109
102.695 46.8323
102.627 46.8646
102.56 46.8525
102.543 46.83
102.502 46.7961
102.494 46.7737
102.436 46.7284
102.377 46.7052
102.303 46.6486
102.219 46.5917
102.152 46.6018
102.143 46.6462
102.159 46.6687
102.125 46.7015
102.1 46.7011
102.075 46.6897
102.016 46.7221
101.948 46.7545
101.856 46.7531
101.839 46.7529
101.806 46.7413
101.772 46.7297
101.739 46.6958
101.68 46.7061
101.629 46.7276
101.603 46.7828
101.569 46.8268
101.527 46.8484
101.459 46.8919
101.382 46.9686
101.348 47.0014
101.28 47.0449
101.28 47.0783
101.229 47.1109
101.204 47.1105
101.187 47.0992
101.12 47.0982
101.07 47.0863
101.002 47.0964
100.985 47.1184
100.96 47.1403
100.918 47.1397
100.884 47.1281
100.834 47.1385
100.8 47.138
100.775 47.1154
100.725 47.1257
100.699 47.1365
100.699 47.1921
100.715 47.2368
100.689 47.2587
100.63 47.2689
100.596 47.2907
100.588 47.3128
100.512 47.345
100.444 47.3774
100.367 47.4541
100.216 47.4742
99.9707 47.5818
99.7508 47.6898
99.5383 47.8647
99.462 47.9192
99.4694 47.986
99.4433 48.0523
99.4089 48.1074
99.2656 48.1387
99.2568 48.172
99.1052 48.2032
99.0622 48.2693
98.9439 48.3232
98.917 48.4451
98.8984 48.5671
98.788 48.6545
98.661 48.7305
98.6619 48.6638
98.8398 48.5552
98.8775 48.2666
99.0206 48.2464
99.0464 48.2023
99.0556 48.1469
99.1144 48.1477
99.1483 48.1259
99.1505 47.9703
98.9658 47.9676
98.7473 47.9757
98.6632 47.9856
98.5197 48.0391
98.4604 48.0716
98.4016 48.0708
98.3172 48.1029
98.3164 48.1585
98.2732 48.2469
98.1808 48.2456
98.1563 48.2007
98.0807 48.1997
97.8949 48.2749
97.8086 48.4404
97.7487 48.5174
97.6709 48.672
97.6096 48.849
97.5327 48.948
97.4568 48.9692
97.4071 48.924
97.3911 48.8682
97.3491 48.8676
97.3079 48.8114
97.2485 48.8551
97.2214 48.9881
97.2203 49.0659
97.2533 49.1109
97.244 49.1775
97.0485 49.3415
96.9466 49.429
96.871 49.4279
96.7948 49.4714
96.7942 49.5158
96.5825 49.6463
96.5321 49.6456
96.388 49.7437
96.3369 49.7985
96.2696 49.8087
96.2363 49.786
96.1856 49.8075
96.1514 49.8515
96.0745 49.9505
96.0653 50.006
95.9296 50.1042
95.7772 50.2022
95.6671 50.2674
95.5743 50.2994
95.524 50.2987
95.4739 50.2758
95.4316 50.2974
95.4062 50.3193
95.2467 50.3171
95.1293 50.3044
94.9439 50.3574
94.9099 50.3903
94.8343 50.3893
94.8001 50.4333
94.7914 50.4554
94.7074 50.4654
94.6056 50.5418
94.5378 50.5854
94.4618 50.6177
94.4193 50.6616
94.368 50.7276
94.2741 50.8375
94.1557 50.9026
94.0712 50.9459
94.0035 50.9895
93.9781 51.0003
93.9618 50.9667
93.9113 50.9771
93.8858 50.999
93.9021 51.0326
93.9444 51.0109
93.9778 51.0225
94.0026 51.0562
94.0019 51.1007
94.0519 51.1347
94.0764 51.1795
94.0589 51.2349
94.016 51.301
93.9141 51.3886
93.7951 51.4981
93.6596 51.5852
93.5417 51.617
93.4666 51.5826
93.4001 51.5373
93.307 51.5916
93.2057 51.6347
93.179 51.7455
93.1781 51.8122
93.1693 51.8455
93.1522 51.8675
93.0849 51.8777
92.9583 51.9316
92.891 51.9418
92.7313 51.9619
92.6466 52.0163
92.5032 52.07
92.4103 52.1132
92.2677 52.1113
92.1848 52.0324
92.1175 52.0426
92.0413 52.0972
91.949 52.096
91.8986 52.0953
91.8151 52.0608
91.6544 52.1588
91.5211 52.0792
91.5131 52.0568
91.4203 52.0889
91.3698 52.0994
91.31 52.1764
91.3264 52.21
91.4433 52.256
91.4506 52.334
91.3985 52.4667
91.2292 52.5757
91.1698 52.6305
91.1026 52.6296
91.0024 52.5949
90.9263 52.6384
90.8418 52.6817
90.7828 52.7032
90.6981 52.7577
90.664 52.8017
90.6134 52.8233
90.5381 52.8001
90.4458 52.7988
90.3619 52.7977
90.2611 52.8075
90.1771 52.8176
90.0936 52.7831
90.0179 52.7933
89.9169 52.8142
89.8328 52.8353
89.7308 52.9341
89.7214 53.0118
89.67 53.0889
89.6356 53.1552
89.5507 53.2319
89.5584 53.2876
89.5663 53.3211
89.4645 53.4087
89.4385 53.4751
89.4043 53.5191
89.3371 53.5294
89.2535 53.506
89.179 53.4273
89.0112 53.4251
88.9199 53.3461
88.8357 53.3672
88.7605 53.344
88.6935 53.3321
88.5504 53.3636
88.4412 53.3733
88.3489 53.3721
88.2394 53.4041
88.1719 53.4366
88.0367 53.5127
87.9605 53.5673
87.8429 53.5769
87.7506 53.5757
87.6658 53.6414
87.5894 53.7182
87.4962 53.7838
87.4534 53.8499
87.4111 53.8828
87.3606 53.8932
87.3356 53.8818
87.2684 53.8809
87.2096 53.8913
87.176 53.8909
87.126 53.868
87.0761 53.8341
87.0172 53.8444
86.941 53.8991
86.8733 53.9427
86.814 53.9864
86.7384 53.9966
86.6707 54.0402
86.5859 54.117
86.501 54.1937
86.4921 54.2381
86.5168 54.2718
86.4992 54.3383
86.482 54.3714
86.3722 54.4256
86.3137 54.4138
86.2797 54.4467
86.2122 54.4792
86.1361 54.5227
86.0767 54.5776
86.0081 54.699
85.9821 54.7654
85.9979 54.8434
86.0222 54.9105
86.0728 54.8888
86.131 54.9341
86.1053 54.9782
86.104 55.0782
86.0533 55.111
85.9943 55.1325
85.9609 55.121
85.9447 55.0763
85.9621 55.0209
85.9625 54.9875
85.9294 54.9538
85.8626 54.9307
85.8286 54.9636
85.753 54.9738
85.6945 54.9509
85.6779 54.9395
85.6438 54.9836
85.5683 54.9826
85.4587 55.0258
85.3912 55.0583
85.3157 55.0573
85.2485 55.0676
85.2731 55.1124
85.2224 55.1452
85.1887 55.1559
85.1627 55.2222
85.078 55.2879
84.952 55.2975
84.8931 55.319
84.8247 55.4182
84.7565 55.5063
84.7044 55.6502
84.6858 55.8056
84.6855 55.8279
84.7518 55.8954
84.6756 55.9501
84.6165 55.9827
84.5743 56.0044
84.5732 56.0934
84.5057 56.1259
84.4302 56.125
84.4041 56.2025
84.4036 56.2469
84.3866 56.2578
84.3788 56.2133
84.388 56.1467
84.38 56.1132
84.3722 56.0686
84.4393 56.0695
84.4404 55.9805
84.4747 55.9143
84.3998 55.8689
84.3331 55.8347
84.2409 55.8336
84.1384 55.9768
84.2617 56.1896
84.2023 56.2445
84.1679 56.3108
84.1087 56.3545
84.0416 56.3537
84.0089 56.2866
83.8666 56.2626
83.7657 56.2836
83.6895 56.3383
83.53 56.3475
83.4117 56.4239
83.411 56.4795
83.3773 56.4902
83.3276 56.4451
83.3024 56.4448
83.2265 56.4772
83.1586 56.5431
83.0911 56.5757
83.0154 56.597
82.9401 56.585
82.8396 56.5727
82.7472 56.5827
82.5879 56.5808
82.4359 56.6679
82.352 56.6669
82.3181 56.6998
82.3175 56.7443
82.2922 56.7551
82.2676 56.7104
82.183 56.7761
82.1322 56.8088
82.132 56.831
82.1152 56.8308
82.0902 56.8194
82.0057 56.874
81.9548 56.9179
81.9128 56.9285
81.7867 56.9492
81.7528 56.9822
81.7524 57.0156
81.7268 57.0486
81.7182 57.0707
81.6427 57.0698
81.6172 57.1029
81.5754 57.0913
81.5584 57.1133
81.4913 57.1125
81.4068 57.1671
81.398 57.2004
81.3643 57.2111
81.3477 57.1998
81.2718 57.2322
81.2209 57.2872
81.1616 57.331
81.1192 57.375
81.1187 57.4194
81.0431 57.4297
80.9922 57.4736
80.9166 57.4838
80.8407 57.5274
80.8235 57.5605
80.7814 57.5712
80.6717 57.6366
80.6459 57.6919
80.6207 57.6916
80.553 57.7464
80.5277 57.7572
80.5027 57.7458
80.384 57.8556
80.2911 57.9101
80.1729 57.9866
80.0461 58.074
79.9111 58.1392
79.8433 58.2051
79.7837 58.2822
79.6572 58.3475
79.6065 58.3802
79.5135 58.4459
79.4123 58.5003
79.3025 58.5658
79.1757 58.6532
79.0575 58.7297
78.9819 58.74
78.9314 58.7616
78.889 58.7945
78.7629 58.8264
78.7207 58.8482
78.6026 58.9135
78.51 58.9458
78.426 58.9671
78.4008 58.9668
78.3424 58.9439
78.2333 58.9538
78.1229 59.0748
78.0633 59.152
78.0462 59.1852
77.9449 59.2507
77.8687 59.3166
77.7513 59.3152
77.6501 59.3697
77.5408 59.4018
77.398 59.4225
77.1884 59.4201
76.9865 59.4846
76.793 59.5491
76.6669 59.5811
76.5577 59.6021
76.5071 59.6238
76.5074 59.6015
76.4825 59.579
76.4399 59.6341
76.3898 59.6225
76.1964 59.6759
76.0112 59.7406
75.9188 59.7618
75.8346 59.7942
75.7165 59.8596
75.5396 59.9355
75.4556 59.9568
75.2793 59.9772
75.1619 59.987
74.9347 60.0623
74.6738 60.1596
74.4719 60.2241
74.202 60.3768
73.9071 60.5182
73.5955 60.6594
73.5701 60.6814
73.5459 60.5922
73.4201 60.602
73.2357 60.6
73.2269 60.6444
73.1926 60.7107
73.0496 60.7648
72.8814 60.8186
72.8474 60.8627
72.8383 60.9293
72.9043 61.0301
72.9042 61.0412
72.8789 61.0521
72.8787 61.0743
72.9036 61.0968
72.8867 61.1077
72.7947 61.0845
72.768 61.2399
72.8933 61.2746
72.9018 61.2635
72.9435 61.2862
73.0505 61.4652
73.2345 61.5005
73.3098 61.5125
73.318 61.5348
73.3178 61.557
73.284 61.5789
73.1166 61.5549
73.0163 61.5316
72.9669 61.4532
72.9008 61.3636
72.6751 61.3056
72.6928 61.2169
72.702 61.1391
72.7459 60.9506
72.6461 60.8717
72.4791 60.8144
72.3197 60.8238
72.0343 60.8653
71.8327 60.9077
71.6644 60.9726
71.5132 61.0044
71.2355 61.1127
71.084 61.1779
70.9239 61.2652
70.6966 61.3629
70.5279 61.4612
70.452 61.516
70.3509 61.5595
70.2331 61.6139
70.1319 61.6684
70.0305 61.7563
69.8281 61.8766
69.651 61.986
69.5922 62.0076
69.5496 62.0739
69.4316 62.1394
69.2119 62.3262
69.0006 62.502
68.9077 62.5789
68.8482 62.6561
68.7469 62.7329
68.6205 62.8095
68.443 62.9633
68.2656 63.1061
68.0543 63.293
68.0372 63.3262
68.0366 63.3929
68.0034 63.3592
67.8429 63.4911
67.6823 63.634
67.6147 63.6889
67.6061 63.7111
67.378 63.909
67.2681 64.008
67.2261 64.0187
67.1501 64.0846
67.0487 64.1726
66.9222 64.2603
66.8121 64.3815
66.6769 64.5025
66.5079 64.6565
66.3899 64.7332
66.2635 64.8098
66.1624 64.8644
66.0949 64.9194
66.0444 64.9411
65.9691 64.9404
65.919 64.9177
65.8693 64.8616
65.819 64.8611
65.8106 64.8722
65.81 64.9278
65.7509 64.9828
65.6249 65.0149
65.3398 65.0456
65.1552 65.0772
64.9368 65.1418
64.7523 65.1735
64.517 65.2491
64.3409 65.2808
64.1056 65.3564
63.8116 65.4537
63.5592 65.5737
63.3238 65.6716
63.2144 65.7262
63.0886 65.7472
62.8864 65.8677
62.7772 65.9112
62.6595 65.9546
62.5501 66.0203
62.4239 66.0747
62.1883 66.1949
61.944 66.3594
61.7841 66.447
61.6744 66.5349
61.5313 66.6226
61.2617 66.8092
61.1858 66.8641
61.034 66.985
60.9582 67.0288
60.857 67.1169
60.7557 67.2049
60.6547 67.2707
60.5029 67.3917
60.3848 67.4907
60.2586 67.5563
60.2748 67.6231
60.2245 67.6227
60.1997 67.5891
60.1075 67.5994
60.0733 67.6881
60.0481 67.6879
60.0071 67.5875
59.8562 67.6084
59.7804 67.6633
59.621 67.7064
59.5368 67.7501
59.5448 67.7947
59.4945 67.8054
59.4864 67.7719
59.4445 67.7716
59.4692 67.8274
59.4022 67.8268
59.36 67.8709
59.3598 67.8931
59.3009 67.926
59.2761 67.8924
59.2005 67.914
59.1245 67.9912
59.141 68.0135
59.099 68.0354
59.0321 68.0237
58.8553 68.1445
58.712 68.2544
58.5436 68.3642
58.3921 68.4629
58.2407 68.5395
58.1061 68.6162
57.9885 68.6708
57.8621 68.7698
57.7358 68.8465
57.6938 68.8684
57.6349 68.9013
57.526 68.9115
57.3582 68.9545
57.2826 68.9873
57.1902 69.031
57.1062 69.0636
57.0807 69.1079
57.0137 69.1073
56.997 69.1072
56.9803 69.107
56.9129 69.1509
56.8708 69.184
56.8038 69.1945
56.7198 69.2272
56.6945 69.2492
56.5769 69.2927
56.4929 69.3254
56.4508 69.3584
56.3583 69.4132
56.2321 69.49
56.1732 69.5229
56.0725 69.5554
56.0135 69.6105
55.9044 69.643
55.7783 69.7086
55.5599 69.8069
55.3917 69.9056
55.232 69.9822
55.0724 70.0587
54.7867 70.201
54.5765 70.3216
54.5343 70.3657
54.2404 70.4857
54.1817 70.4963
53.9886 70.5837
53.8204 70.6825
53.6352 70.8144
53.4503 70.9242
53.4083 70.935
53.2318 71.0337
53.1226 71.0884
52.9546 71.176
52.9038 71.2424
52.8537 71.2309
52.7109 71.3076
52.5931 71.3845
52.5765 71.3732
52.5262 71.384
52.4423 71.4167
52.3664 71.4828
52.1239 71.4587
52.0149 71.4913
51.8471 71.5456
51.7127 71.6113
51.6708 71.6221
51.419 71.7314
51.3016 71.7638
51.1926 71.7964
51.1085 71.8513
50.9405 71.939
50.722 72.0597
50.5372 72.1584
50.3692 72.2461
50.2938 72.2567
50.1844 72.3448
50.1006 72.3664
50.0333 72.4104
49.8989 72.4873
49.84 72.5313
49.7814 72.542
49.7225 72.586
49.6215 72.6631
49.5463 72.6515
49.4203 72.7284
49.3447 72.7612
49.269 72.8162
49.2019 72.8491
49.0674 72.926
48.807 73.0797
48.773 73.1573
48.5796 73.2893
48.2687 73.4873
47.8651 73.7735
47.596 73.9828
47.3775 74.1369
47.0494 74.4015
46.8476 74.5669
46.7634 74.633
46.5365 74.7982
46.4524 74.8643
46.3347 74.9525
46.1162 75.1178
45.8974 75.3053
45.7126 75.4375
45.4516 75.7025
45.1653 76.0008
44.9464 76.2217
44.6937 76.498
44.6349 76.542
44.5085 76.6857
44.4663 76.7522
44.3906 76.8184
44.2558 76.9843
44.1632 77.0837
43.9692 77.3381
43.7416 77.6368
43.6065 77.8472
43.4715 78.0353
43.3789 78.1459
43.2184 78.4117
43.0831 78.6554
42.9562 78.888
42.8548 79.0764
42.7616 79.2648
42.6434 79.453
42.584 79.6083
42.525 79.6857
42.4574 79.7965
42.3897 79.9406
42.3472 80.0515
42.2626 80.2177
42.136 80.417
42.0177 80.6386
41.9328 80.8493
41.8225 81.1265
41.7036 81.4371
41.644 81.6257
41.5931 81.7588
41.5167 81.9473
41.4824 82.1027
41.4319 82.158
41.44 82.2025
41.3467 82.4353
41.2617 82.6794
41.1936 82.8791
41.1683 82.9234
41.1432 82.9344
41.1098 82.9342
41.0925 83.0341
41.0163 83.2004
40.9569 83.3556
40.8553 83.5774
40.7536 83.8324
40.6518 84.0875
40.5836 84.3316
40.5148 84.6536
40.4294 84.9755
40.3691 85.2975
40.3005 85.5972
40.283 85.7416
40.2311 86.0414
40.1876 86.3413
40.144 86.6634
40.1089 86.9522
40.0567 87.3076
40.0218 87.5742
39.9617 87.8629
39.9354 88.0628
39.9008 88.2849
39.8993 88.5405
39.8807 88.8739
39.8873 89.1741
39.8951 89.263
39.9117 89.2854
39.9184 89.5522
39.9179 89.6411
39.9492 90.0081
39.9808 90.3195
40.0037 90.6865
40.0192 90.8755
40.051 91.1536
40.0752 91.2871
40.0996 91.4095
40.1069 91.5763
40.1394 91.7321
40.1633 91.9212
40.2039 92.1104
40.2447 92.2774
40.2852 92.4777
40.285 92.5111
40.2765 92.5444
40.3097 92.5668
40.3343 92.6447
40.3422 92.7226
40.3918 92.7896
40.3914 92.8563
40.4327 92.9343
40.4325 92.9677
40.4654 93.0457
40.5069 93.0793
40.5066 93.1348
40.5563 93.1907
40.5979 93.2021
40.6146 93.2133
40.6226 93.2578
40.6392 93.2801
40.7059 93.2916
40.7393 93.2807
40.7644 93.2586
40.8394 93.2702
40.8968 93.4484
40.9048 93.504
40.9544 93.571
40.988 93.5379
41.0047 93.5379
41.0296 93.5492
41.0462 93.5716
41.0376 93.6048
41.0541 93.6383
41.0622 93.6828
41.1204 93.7165
41.1288 93.7054
41.1622 93.6945
41.2287 93.7394
41.3034 93.7954
41.3282 93.8289
41.3449 93.8401
41.3528 93.9069
41.411 93.9406
41.4026 93.9516
41.4023 93.9961
41.4272 94.0185
41.4605 94.0298
41.4856 94.0077
41.5022 94.03
41.4687 94.0521
41.4768 94.0854
